valid_at,sensor_id,pm2p5_x,pm2p5_y,pm1,pm10,co2,pressure,relative_humidity,temperature,wind_speed,wind_direction,rain,solar_radiation,uv_index
2021-12-11 15:00:00,VSK74UJ,35.0,28.42,31.0,50.0,436.0,1013.4,80,21.4,2.7,S,0.0,402,2.6
2021-12-11 16:00:00,4V49RUR,28.0,25.77,28.0,39.0,405.0,1013.2,78,22.3,2.2,SSW,0.0,520,2.2
2021-12-11 16:00:00,TRW49SR,29.0,25.77,28.0,187.0,414.0,1013.2,78,22.3,2.2,SSW,0.0,520,2.2
2021-12-11 16:00:00,VSK74UJ,28.0,25.77,28.0,43.0,440.0,1013.2,78,22.3,2.2,SSW,0.0,520,2.2
2021-12-11 16:00:00,TUXVAJK,29.0,25.77,27.0,42.0,426.0,1013.2,78,22.3,2.2,SSW,0.0,520,2.2
2021-12-11 17:00:00,VSK74UJ,22.0,15.26,18.0,37.0,432.0,1013.3,83,20.6,1.8,SW,0.0,268,0.9
2021-12-11 17:00:00,TRW49SR,23.0,15.26,17.0,78.0,420.0,1013.3,83,20.6,1.8,SW,0.0,268,0.9
2021-12-11 17:00:00,4V49RUR,18.0,15.26,15.0,19.0,407.0,1013.3,83,20.6,1.8,SW,0.0,268,0.9
2021-12-11 17:00:00,TUXVAJK,24.0,15.26,20.0,35.0,424.0,1013.3,83,20.6,1.8,SW,0.0,268,0.9
2021-12-11 18:00:00,4V49RUR,29.0,18.02,23.0,36.0,407.0,1013.7,86,19.8,1.8,SSW,0.0,113,0.0
2021-12-11 18:00:00,VSK74UJ,28.0,18.02,22.0,36.0,426.0,1013.7,86,19.8,1.8,SSW,0.0,113,0.0
2021-12-11 18:00:00,TUXVAJK,29.0,18.02,24.0,35.0,420.0,1013.7,86,19.8,1.8,SSW,0.0,113,0.0
2021-12-11 18:00:00,TRW49SR,27.0,18.02,19.0,78.0,416.0,1013.7,86,19.8,1.8,SSW,0.0,113,0.0
2021-12-11 19:00:00,4V49RUR,27.0,20.84,21.0,33.0,406.0,1014.2,88,19.1,1.8,SSW,0.0,7,0.0
2021-12-11 19:00:00,VSK74UJ,29.0,20.84,21.0,43.0,423.0,1014.2,88,19.1,1.8,SSW,0.0,7,0.0
2021-12-11 19:00:00,TRW49SR,31.0,20.84,21.0,160.0,416.0,1014.2,88,19.1,1.8,SSW,0.0,7,0.0
2021-12-11 19:00:00,TUXVAJK,34.0,20.84,28.0,53.0,426.0,1014.2,88,19.1,1.8,SSW,0.0,7,0.0
2021-12-11 20:00:00,VSK74UJ,34.0,25.82,26.0,59.0,426.0,1015.1,90,18.7,1.8,S,0.0,0,0.0
2021-12-11 20:00:00,TRW49SR,39.0,25.82,26.0,202.0,422.0,1015.1,90,18.7,1.8,S,0.0,0,0.0
2021-12-11 20:00:00,4V49RUR,35.0,25.82,28.0,42.0,412.0,1015.1,90,18.7,1.8,S,0.0,0,0.0
2021-12-11 20:00:00,TUXVAJK,39.0,25.82,31.0,64.0,430.0,1015.1,90,18.7,1.8,S,0.0,0,0.0
2021-12-11 21:00:00,TRW49SR,71.1,36.47,50.0,245.0,416.0,1015.7,93,18.0,2.7,S,0.0,0,0.0
2021-12-11 21:00:00,4V49RUR,63.1,36.47,51.0,74.0,411.0,1015.7,93,18.0,2.7,S,0.0,0,0.0
2021-12-11 21:00:00,VSK74UJ,68.4,36.47,54.0,96.0,418.0,1015.7,93,18.0,2.7,S,0.0,0,0.0
2021-12-11 21:00:00,TUXVAJK,75.6,36.47,63.1,111.0,421.0,1015.7,93,18.0,2.7,S,0.0,0,0.0
2021-12-11 22:00:00,VSK74UJ,78.3,35.79,62.2,126.0,416.0,1015.9,94,17.6,2.2,S,0.0,0,0.0
2021-12-11 22:00:00,TUXVAJK,90.9,35.79,75.6,135.0,419.0,1015.9,94,17.6,2.2,S,0.0,0,0.0
2021-12-11 22:00:00,TRW49SR,86.4,35.79,61.3,250.0,415.0,1015.9,94,17.6,2.2,S,0.0,0,0.0
2021-12-11 22:00:00,4V49RUR,70.2,35.79,58.6,87.0,406.0,1015.9,94,17.6,2.2,S,0.0,0,0.0
2021-12-11 23:00:00,4V49RUR,64.0,35.78,53.0,77.0,407.0,1015.9,95,17.6,1.8,S,0.0,0,0.0
2021-12-11 23:00:00,TRW49SR,72.9,35.78,51.0,257.0,411.0,1015.9,95,17.6,1.8,S,0.0,0,0.0
2021-12-11 23:00:00,VSK74UJ,70.2,35.78,55.0,106.0,412.0,1015.9,95,17.6,1.8,S,0.0,0,0.0
2021-12-11 23:00:00,TUXVAJK,79.2,35.78,65.8,115.0,418.0,1015.9,95,17.6,1.8,S,0.0,0,0.0
2021-12-12 00:00:00,4V49RUR,72.0,44.45,60.4,88.0,406.0,1015.1,94,17.5,1.8,S,0.0,0,0.0
2021-12-12 00:00:00,TUXVAJK,101.6,44.45,84.6,154.0,419.0,1015.1,94,17.5,1.8,S,0.0,0,0.0
2021-12-12 00:00:00,TRW49SR,91.8,44.45,64.9,354.0,413.0,1015.1,94,17.5,1.8,S,0.0,0,0.0
2021-12-12 00:00:00,VSK74UJ,81.9,44.45,64.9,145.0,418.0,1015.1,94,17.5,1.8,S,0.0,0,0.0
2021-12-12 01:00:00,4V49RUR,81.9,47.18,69.3,102.0,409.0,1014.4,94,17.7,1.3,SSW,0.0,0,0.0
2021-12-12 01:00:00,VSK74UJ,89.1,47.18,71.1,145.0,417.0,1014.4,94,17.7,1.3,SSW,0.0,0,0.0
2021-12-12 01:00:00,TUXVAJK,104.3,47.18,87.3,155.0,419.0,1014.4,94,17.7,1.3,SSW,0.0,0,0.0
2021-12-12 01:00:00,TRW49SR,97.1,47.18,69.3,316.0,414.0,1014.4,94,17.7,1.3,SSW,0.0,0,0.0
2021-12-12 02:00:00,VSK74UJ,96.2,47.51,76.5,174.0,422.0,1014.2,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 02:00:00,TUXVAJK,109.7,47.51,92.7,172.0,429.0,1014.2,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 02:00:00,TRW49SR,106.1,47.51,76.5,462.0,422.0,1014.2,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 02:00:00,4V49RUR,84.6,47.51,72.0,106.0,415.0,1014.2,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 03:00:00,4V49RUR,81.0,47.24,68.4,103.0,412.0,1014.0,92,18.2,0.9,S,0.0,0,0.0
2021-12-12 03:00:00,TUXVAJK,100.7,47.24,84.6,155.0,425.0,1014.0,92,18.2,0.9,S,0.0,0,0.0
2021-12-12 03:00:00,VSK74UJ,85.5,47.24,69.3,168.0,423.0,1014.0,92,18.2,0.9,S,0.0,0,0.0
2021-12-12 03:00:00,TRW49SR,102.5,47.24,74.7,522.0,419.0,1014.0,92,18.2,0.9,S,0.0,0,0.0
2021-12-12 04:00:00,TRW49SR,33.0,19.84,23.0,127.0,413.0,1014.2,90,18.6,0.9,SSE,0.0,0,0.0
2021-12-12 04:00:00,4V49RUR,22.0,19.84,17.0,27.0,409.0,1014.2,90,18.6,0.9,SSE,0.0,0,0.0
2021-12-12 04:00:00,TUXVAJK,35.0,19.84,29.0,64.0,420.0,1014.2,90,18.6,0.9,SSE,0.0,0,0.0
2021-12-12 04:00:00,VSK74UJ,27.0,19.84,21.0,48.0,422.0,1014.2,90,18.6,0.9,SSE,0.0,0,0.0
2021-12-12 05:00:00,TUXVAJK,37.0,17.18,30.0,61.0,414.0,1014.6,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 05:00:00,4V49RUR,29.0,17.18,23.0,37.0,405.0,1014.6,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 05:00:00,VSK74UJ,32.0,17.18,24.0,58.0,415.0,1014.6,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 05:00:00,TRW49SR,34.0,17.18,23.0,144.0,411.0,1014.6,93,17.9,0.9,SSW,0.0,0,0.0
2021-12-12 06:00:00,TRW49SR,29.0,14.16,20.0,169.0,410.0,1015.4,93,17.9,0.4,SSW,0.0,2,0.0
2021-12-12 06:00:00,TUXVAJK,31.0,14.16,25.0,40.0,417.0,1015.4,93,17.9,0.4,SSW,0.0,2,0.0
2021-12-12 06:00:00,4V49RUR,24.0,14.16,19.0,30.0,406.0,1015.4,93,17.9,0.4,SSW,0.0,2,0.0
2021-12-12 06:00:00,VSK74UJ,26.0,14.16,20.0,32.0,413.0,1015.4,93,17.9,0.4,SSW,0.0,2,0.0
2021-12-12 07:00:00,4V49RUR,21.0,16.88,16.0,24.0,408.0,1016.3,92,18.3,0.9,SSW,0.0,50,0.0
2021-12-12 07:00:00,TUXVAJK,26.0,16.88,22.0,35.0,420.0,1016.3,92,18.3,0.9,SSW,0.0,50,0.0
2021-12-12 07:00:00,VSK74UJ,23.0,16.88,17.0,42.0,418.0,1016.3,92,18.3,0.9,SSW,0.0,50,0.0
2021-12-12 07:00:00,TRW49SR,26.0,16.88,18.0,78.0,421.0,1016.3,92,18.3,0.9,SSW,0.0,50,0.0
2021-12-12 08:00:00,4V49RUR,18.0,16.73,14.0,21.0,409.0,1016.6,86,19.9,0.4,SSE,0.0,154,0.5
2021-12-12 08:00:00,VSK74UJ,19.0,16.73,15.0,35.0,427.0,1016.6,86,19.9,0.4,SSE,0.0,154,0.5
2021-12-12 08:00:00,TUXVAJK,24.0,16.73,21.0,43.0,422.0,1016.6,86,19.9,0.4,SSE,0.0,154,0.5
2021-12-12 08:00:00,TRW49SR,21.0,16.73,16.0,79.0,416.0,1016.6,86,19.9,0.4,SSE,0.0,154,0.5
2021-12-12 09:00:00,4V49RUR,33.0,39.57,31.0,45.0,406.0,1016.4,78,21.9,1.3,SSE,0.0,342,1.8
2021-12-12 09:00:00,VSK74UJ,38.0,39.57,34.0,60.0,440.0,1016.4,78,21.9,1.3,SSE,0.0,342,1.8
2021-12-12 09:00:00,TUXVAJK,46.0,39.57,42.0,70.0,428.0,1016.4,78,21.9,1.3,SSE,0.0,342,1.8
2021-12-12 09:00:00,TRW49SR,42.0,39.57,36.0,191.0,418.0,1016.4,78,21.9,1.3,SSE,0.0,342,1.8
2021-12-12 10:00:00,4V49RUR,41.0,29.06,40.0,55.0,409.0,1016.1,74,23.2,1.3,S,0.0,566,3.4
2021-12-12 10:00:00,TRW49SR,38.0,29.06,34.0,160.0,422.0,1016.1,74,23.2,1.3,S,0.0,566,3.4
2021-12-12 10:00:00,TUXVAJK,34.0,29.06,31.0,58.0,437.0,1016.1,74,23.2,1.3,S,0.0,566,3.4
2021-12-12 10:00:00,VSK74UJ,33.0,29.06,31.0,53.0,455.0,1016.1,74,23.2,1.3,S,0.0,566,3.4
2021-12-12 11:00:00,TUXVAJK,26.0,28.18,24.0,44.0,436.0,1015.3,75,23.2,1.8,SW,0.0,538,4.4
2021-12-12 11:00:00,4V49RUR,25.0,28.18,25.0,33.0,406.0,1015.3,75,23.2,1.8,SW,0.0,538,4.4
2021-12-12 11:00:00,TRW49SR,27.0,28.18,25.0,51.0,416.0,1015.3,75,23.2,1.8,SW,0.0,538,4.4
2021-12-12 11:00:00,VSK74UJ,23.0,28.18,23.0,34.0,453.0,1015.3,75,23.2,1.8,SW,0.0,538,4.4
2021-12-12 12:00:00,TRW49SR,26.0,25.33,24.0,109.0,419.0,1014.8,74,23.7,2.2,SSW,0.0,839,6.4
2021-12-12 12:00:00,VSK74UJ,26.0,25.33,26.0,46.0,457.0,1014.8,74,23.7,2.2,SSW,0.0,839,6.4
2021-12-12 12:00:00,TUXVAJK,27.0,25.33,25.0,38.0,443.0,1014.8,74,23.7,2.2,SSW,0.0,839,6.4
2021-12-12 12:00:00,4V49RUR,32.0,25.33,31.0,45.0,408.0,1014.8,74,23.7,2.2,SSW,0.0,839,6.4
2021-12-12 13:00:00,TUXVAJK,15.0,20.4,14.0,21.0,433.0,1014.5,73,23.4,2.7,SSW,0.0,904,6.8
2021-12-12 13:00:00,TRW49SR,17.0,20.4,16.0,42.0,416.0,1014.5,73,23.4,2.7,SSW,0.0,904,6.8
2021-12-12 13:00:00,4V49RUR,42.0,20.4,42.0,56.0,403.0,1014.5,73,23.4,2.7,SSW,0.0,904,6.8
2021-12-12 13:00:00,VSK74UJ,26.0,20.4,26.0,40.0,452.0,1014.5,73,23.4,2.7,SSW,0.0,904,6.8
2021-12-12 14:00:00,TUXVAJK,15.0,18.16,14.0,24.0,431.0,1014.3,75,22.9,2.7,SSW,0.0,830,5.6
2021-12-12 14:00:00,TRW49SR,15.0,18.16,14.0,130.0,419.0,1014.3,75,22.9,2.7,SSW,0.0,830,5.6
2021-12-12 14:00:00,4V49RUR,13.0,18.16,13.0,20.0,406.0,1014.3,75,22.9,2.7,SSW,0.0,830,5.6
2021-12-12 14:00:00,VSK74UJ,14.0,18.16,13.0,23.0,452.0,1014.3,75,22.9,2.7,SSW,0.0,830,5.6
2021-12-12 15:00:00,VSK74UJ,19.0,20.36,19.0,36.0,451.0,1013.7,74,23.3,2.7,SSW,0.0,697,4.0
2021-12-12 15:00:00,TRW49SR,17.0,20.36,17.0,85.0,413.0,1013.7,74,23.3,2.7,SSW,0.0,697,4.0
2021-12-12 15:00:00,4V49RUR,9.0,20.36,8.0,14.0,401.0,1013.7,74,23.3,2.7,SSW,0.0,697,4.0
2021-12-12 15:00:00,TUXVAJK,16.0,20.36,15.0,22.0,431.0,1013.7,74,23.3,2.7,SSW,0.0,697,4.0
2021-12-12 16:00:00,VSK74UJ,17.0,20.88,16.0,29.0,440.0,1013.5,74,23.1,2.2,SW,0.0,533,2.4
2021-12-12 16:00:00,TUXVAJK,16.0,20.88,14.0,25.0,427.0,1013.5,74,23.1,2.2,SW,0.0,533,2.4
2021-12-12 16:00:00,TRW49SR,16.0,20.88,14.0,86.0,420.0,1013.5,74,23.1,2.2,SW,0.0,533,2.4
2021-12-12 16:00:00,4V49RUR,23.0,20.88,23.0,29.0,403.0,1013.5,74,23.1,2.2,SW,0.0,533,2.4
2021-12-12 17:00:00,4V49RUR,19.0,20.77,18.0,25.0,409.0,1013.4,78,22.3,2.2,SSW,0.0,325,1.0
2021-12-12 17:00:00,VSK74UJ,32.0,20.77,30.0,35.0,440.0,1013.4,78,22.3,2.2,SSW,0.0,325,1.0
2021-12-12 17:00:00,TRW49SR,24.0,20.77,19.0,136.0,416.0,1013.4,78,22.3,2.2,SSW,0.0,325,1.0
2021-12-12 17:00:00,TUXVAJK,20.0,20.77,18.0,30.0,427.0,1013.4,78,22.3,2.2,SSW,0.0,325,1.0
2021-12-12 18:00:00,TUXVAJK,18.0,15.13,14.0,24.0,417.0,1013.9,81,21.0,1.8,SW,0.0,118,0.0
2021-12-12 18:00:00,4V49RUR,25.0,15.13,19.0,25.0,403.0,1013.9,81,21.0,1.8,SW,0.0,118,0.0
2021-12-12 18:00:00,VSK74UJ,24.0,15.13,18.0,43.0,435.0,1013.9,81,21.0,1.8,SW,0.0,118,0.0
2021-12-12 18:00:00,TRW49SR,20.0,15.13,14.0,74.0,415.0,1013.9,81,21.0,1.8,SW,0.0,118,0.0
2021-12-12 19:00:00,VSK74UJ,16.0,11.56,11.0,21.0,425.0,1014.5,87,19.5,1.8,SSW,0.0,8,0.0
2021-12-12 19:00:00,4V49RUR,14.0,11.56,10.0,16.0,406.0,1014.5,87,19.5,1.8,SSW,0.0,8,0.0
2021-12-12 19:00:00,TRW49SR,16.0,11.56,10.0,49.0,421.0,1014.5,87,19.5,1.8,SSW,0.0,8,0.0
2021-12-12 19:00:00,TUXVAJK,18.0,11.56,14.0,25.0,420.0,1014.5,87,19.5,1.8,SSW,0.0,8,0.0
2021-12-12 20:00:00,TUXVAJK,37.0,22.08,30.0,43.0,418.0,1015.1,90,18.8,1.8,S,0.0,0,0.0
2021-12-12 20:00:00,VSK74UJ,34.0,22.08,25.0,43.0,424.0,1015.1,90,18.8,1.8,S,0.0,0,0.0
2021-12-12 20:00:00,4V49RUR,31.0,22.08,24.0,34.0,409.0,1015.1,90,18.8,1.8,S,0.0,0,0.0
2021-12-12 20:00:00,TRW49SR,35.0,22.08,23.0,118.0,406.0,1015.1,90,18.8,1.8,S,0.0,0,0.0
2021-12-12 21:00:00,VSK74UJ,62.2,28.98,48.0,80.0,419.0,1015.7,92,18.3,1.8,S,0.0,0,0.0
2021-12-12 21:00:00,TUXVAJK,69.3,28.98,57.7,84.0,416.0,1015.7,92,18.3,1.8,S,0.0,0,0.0
2021-12-12 21:00:00,TRW49SR,64.0,28.98,44.0,197.0,410.0,1015.7,92,18.3,1.8,S,0.0,0,0.0
2021-12-12 21:00:00,4V49RUR,60.4,28.98,49.0,70.0,408.0,1015.7,92,18.3,1.8,S,0.0,0,0.0
2021-12-12 22:00:00,TUXVAJK,57.7,16.4,47.0,71.0,416.0,1016.4,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-12 22:00:00,VSK74UJ,49.0,16.4,37.0,64.0,418.0,1016.4,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-12 22:00:00,TRW49SR,55.9,16.4,38.0,161.0,411.0,1016.4,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-12 22:00:00,4V49RUR,49.0,16.4,40.0,56.0,407.0,1016.4,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-12 23:00:00,4V49RUR,16.0,9.87,12.0,17.0,400.0,1016.4,93,17.8,2.2,S,0.0,0,0.0
2021-12-12 23:00:00,VSK74UJ,14.0,9.87,9.0,17.0,411.0,1016.4,93,17.8,2.2,S,0.0,0,0.0
2021-12-12 23:00:00,TUXVAJK,17.0,9.87,14.0,19.0,409.0,1016.4,93,17.8,2.2,S,0.0,0,0.0
2021-12-12 23:00:00,TRW49SR,16.0,9.87,10.0,39.0,403.0,1016.4,93,17.8,2.2,S,0.0,0,0.0
2021-12-13 00:00:00,4V49RUR,33.0,26.1,26.0,39.0,406.0,1015.5,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-13 00:00:00,TUXVAJK,49.0,26.1,40.0,65.0,415.0,1015.5,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-13 00:00:00,VSK74UJ,41.0,26.1,31.0,68.0,417.0,1015.5,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-13 00:00:00,TRW49SR,47.0,26.1,32.0,209.0,411.0,1015.5,93,17.8,1.8,SSW,0.0,0,0.0
2021-12-13 01:00:00,4V49RUR,53.0,34.04,43.0,66.0,406.0,1014.9,93,18.0,0.9,S,0.0,0,0.0
2021-12-13 01:00:00,TUXVAJK,74.7,34.04,62.2,114.0,418.0,1014.9,93,18.0,0.9,S,0.0,0,0.0
2021-12-13 01:00:00,VSK74UJ,64.9,34.04,51.0,92.0,419.0,1014.9,93,18.0,0.9,S,0.0,0,0.0
2021-12-13 01:00:00,TRW49SR,72.9,34.04,53.0,351.0,411.0,1014.9,93,18.0,0.9,S,0.0,0,0.0
2021-12-13 02:00:00,TUXVAJK,79.2,34.6,66.7,124.0,417.0,1014.3,94,17.5,1.8,S,0.0,0,0.0
2021-12-13 02:00:00,VSK74UJ,63.1,34.6,50.0,101.0,414.0,1014.3,94,17.5,1.8,S,0.0,0,0.0
2021-12-13 02:00:00,TRW49SR,71.1,34.6,50.0,343.0,409.0,1014.3,94,17.5,1.8,S,0.0,0,0.0
2021-12-13 02:00:00,4V49RUR,58.6,34.6,49.0,72.0,403.0,1014.3,94,17.5,1.8,S,0.0,0,0.0
2021-12-13 03:00:00,4V49RUR,58.6,29.56,49.0,72.0,408.0,1014.0,93,17.6,1.3,SSW,0.0,0,0.0
2021-12-13 03:00:00,TUXVAJK,80.1,29.56,67.6,132.0,419.0,1014.0,93,17.6,1.3,SSW,0.0,0,0.0
2021-12-13 03:00:00,TRW49SR,74.7,29.56,54.0,339.0,411.0,1014.0,93,17.6,1.3,SSW,0.0,0,0.0
2021-12-13 03:00:00,VSK74UJ,64.9,29.56,52.0,121.0,417.0,1014.0,93,17.6,1.3,SSW,0.0,0,0.0
2021-12-13 04:00:00,TRW49SR,50.0,21.94,35.0,194.0,418.0,1014.4,91,18.0,0.9,S,0.0,0,0.0
2021-12-13 04:00:00,VSK74UJ,49.0,21.94,38.0,78.0,424.0,1014.4,91,18.0,0.9,S,0.0,0,0.0
2021-12-13 04:00:00,4V49RUR,44.0,21.94,37.0,52.0,413.0,1014.4,91,18.0,0.9,S,0.0,0,0.0
2021-12-13 04:00:00,TUXVAJK,54.0,21.94,45.0,81.0,425.0,1014.4,91,18.0,0.9,S,0.0,0,0.0
2021-12-13 05:00:00,TRW49SR,15.0,15.82,9.0,48.0,405.0,1014.7,92,18.1,1.3,S,0.0,0,0.0
2021-12-13 05:00:00,VSK74UJ,15.0,15.82,10.0,20.0,409.0,1014.7,92,18.1,1.3,S,0.0,0,0.0
2021-12-13 05:00:00,TUXVAJK,18.0,15.82,15.0,30.0,411.0,1014.7,92,18.1,1.3,S,0.0,0,0.0
2021-12-13 05:00:00,4V49RUR,15.0,15.82,11.0,17.0,400.0,1014.7,92,18.1,1.3,S,0.0,0,0.0
2021-12-13 06:00:00,4V49RUR,49.0,31.28,42.0,59.0,414.0,1015.4,89,18.6,0.9,SE,0.0,1,0.0
2021-12-13 06:00:00,TUXVAJK,64.0,31.28,54.0,92.0,421.0,1015.4,89,18.6,0.9,SE,0.0,1,0.0
2021-12-13 06:00:00,TRW49SR,63.1,31.28,46.0,216.0,417.0,1015.4,89,18.6,0.9,SE,0.0,1,0.0
2021-12-13 06:00:00,VSK74UJ,51.0,31.28,40.0,100.0,423.0,1015.4,89,18.6,0.9,SE,0.0,1,0.0
2021-12-13 07:00:00,TRW49SR,36.0,22.07,26.0,171.0,412.0,1016.1,87,19.4,0.9,SSE,0.0,29,0.0
2021-12-13 07:00:00,VSK74UJ,37.0,22.07,29.0,56.0,422.0,1016.1,87,19.4,0.9,SSE,0.0,29,0.0
2021-12-13 07:00:00,TUXVAJK,37.0,22.07,30.0,60.0,420.0,1016.1,87,19.4,0.9,SSE,0.0,29,0.0
2021-12-13 07:00:00,4V49RUR,29.0,22.07,23.0,34.0,409.0,1016.1,87,19.4,0.9,SSE,0.0,29,0.0
2021-12-13 08:00:00,TUXVAJK,23.0,12.38,19.0,31.0,419.0,1016.6,85,19.9,0.9,SSW,0.0,82,0.1
2021-12-13 08:00:00,TRW49SR,23.0,12.38,17.0,77.0,416.0,1016.6,85,19.9,0.9,SSW,0.0,82,0.1
2021-12-13 08:00:00,4V49RUR,20.0,12.38,16.0,21.0,410.0,1016.6,85,19.9,0.9,SSW,0.0,82,0.1
2021-12-13 08:00:00,VSK74UJ,24.0,12.38,18.0,37.0,429.0,1016.6,85,19.9,0.9,SSW,0.0,82,0.1
2021-12-13 09:00:00,TUXVAJK,20.0,10.86,17.0,39.0,432.0,1017.0,82,20.8,1.3,SSW,0.0,170,1.0
2021-12-13 09:00:00,TRW49SR,20.0,10.86,15.0,78.0,419.0,1017.0,82,20.8,1.3,SSW,0.0,170,1.0
2021-12-13 09:00:00,4V49RUR,9.0,10.86,7.0,11.0,410.0,1017.0,82,20.8,1.3,SSW,0.0,170,1.0
2021-12-13 09:00:00,VSK74UJ,15.0,10.86,11.0,25.0,433.0,1017.0,82,20.8,1.3,SSW,0.0,170,1.0
2021-12-13 10:00:00,4V49RUR,8.0,11.46,6.0,10.0,407.0,1016.9,82,21.0,1.8,SSW,0.0,196,1.5
2021-12-13 10:00:00,TUXVAJK,13.0,11.46,11.0,15.0,425.0,1016.9,82,21.0,1.8,SSW,0.0,196,1.5
2021-12-13 10:00:00,VSK74UJ,11.0,11.46,8.0,17.0,431.0,1016.9,82,21.0,1.8,SSW,0.0,196,1.5
2021-12-13 10:00:00,TRW49SR,12.0,11.46,9.0,90.0,411.0,1016.9,82,21.0,1.8,SSW,0.0,196,1.5
2021-12-13 11:00:00,4V49RUR,14.0,16.35,12.0,17.0,406.0,1016.5,79,21.9,1.8,SW,0.0,328,2.9
2021-12-13 11:00:00,VSK74UJ,14.0,16.35,12.0,29.0,437.0,1016.5,79,21.9,1.8,SW,0.0,328,2.9
2021-12-13 11:00:00,TUXVAJK,20.0,16.35,17.0,31.0,429.0,1016.5,79,21.9,1.8,SW,0.0,328,2.9
2021-12-13 11:00:00,TRW49SR,28.0,16.35,23.0,37.0,414.0,1016.5,79,21.9,1.8,SW,0.0,328,2.9
2021-12-13 12:00:00,VSK74UJ,17.0,15.75,17.0,35.0,444.0,1015.9,76,22.9,1.8,SSW,0.0,526,4.6
2021-12-13 12:00:00,TRW49SR,17.0,15.75,16.0,78.0,406.0,1015.9,76,22.9,1.8,SSW,0.0,526,4.6
2021-12-13 12:00:00,TUXVAJK,12.0,15.75,10.0,21.0,434.0,1015.9,76,22.9,1.8,SSW,0.0,526,4.6
2021-12-13 12:00:00,4V49RUR,11.0,15.75,10.0,14.0,403.0,1015.9,76,22.9,1.8,SSW,0.0,526,4.6
2021-12-13 13:00:00,VSK74UJ,15.0,17.44,15.0,28.0,459.0,1015.7,73,23.9,2.2,SSW,0.0,813,6.5
2021-12-13 13:00:00,TRW49SR,15.0,17.44,15.0,114.0,419.0,1015.7,73,23.9,2.2,SSW,0.0,813,6.5
2021-12-13 13:00:00,4V49RUR,13.0,17.44,13.0,18.0,404.0,1015.7,73,23.9,2.2,SSW,0.0,813,6.5
2021-12-13 13:00:00,TUXVAJK,15.0,17.44,14.0,25.0,443.0,1015.7,73,23.9,2.2,SSW,0.0,813,6.5
2021-12-13 14:00:00,4V49RUR,10.0,17.67,9.0,17.0,409.0,1015.0,71,24.5,2.2,SW,0.0,857,6.1
2021-12-13 14:00:00,TUXVAJK,14.0,17.67,13.0,23.0,447.0,1015.0,71,24.5,2.2,SW,0.0,857,6.1
2021-12-13 14:00:00,TRW49SR,17.0,17.67,17.0,116.0,416.0,1015.0,71,24.5,2.2,SW,0.0,857,6.1
2021-12-13 14:00:00,VSK74UJ,12.0,17.67,12.0,18.0,458.0,1015.0,71,24.5,2.2,SW,0.0,857,6.1
2021-12-13 15:00:00,VSK74UJ,12.0,14.45,12.0,20.0,455.0,1014.1,69,24.9,2.2,SW,0.0,728,4.4
2021-12-13 15:00:00,4V49RUR,9.0,14.45,9.0,14.0,408.0,1014.1,69,24.9,2.2,SW,0.0,728,4.4
2021-12-13 15:00:00,TUXVAJK,12.0,14.45,11.0,20.0,433.0,1014.1,69,24.9,2.2,SW,0.0,728,4.4
2021-12-13 15:00:00,TRW49SR,14.0,14.45,14.0,123.0,417.0,1014.1,69,24.9,2.2,SW,0.0,728,4.4
2021-12-13 16:00:00,VSK74UJ,11.0,12.88,10.0,22.0,449.0,1014.1,72,23.9,2.7,SW,0.0,543,2.5
2021-12-13 16:00:00,TRW49SR,14.0,12.88,13.0,74.0,416.0,1014.1,72,23.9,2.7,SW,0.0,543,2.5
2021-12-13 16:00:00,4V49RUR,9.0,12.88,8.0,13.0,409.0,1014.1,72,23.9,2.7,SW,0.0,543,2.5
2021-12-13 16:00:00,TUXVAJK,11.0,12.88,9.0,24.0,430.0,1014.1,72,23.9,2.7,SW,0.0,543,2.5
2021-12-13 17:00:00,4V49RUR,11.0,13.05,10.0,16.0,411.0,1014.8,75,23.3,2.7,SSW,0.0,333,1.1
2021-12-13 17:00:00,TRW49SR,13.0,13.05,10.0,94.0,421.0,1014.8,75,23.3,2.7,SSW,0.0,333,1.1
2021-12-13 17:00:00,TUXVAJK,14.0,13.05,12.0,24.0,430.0,1014.8,75,23.3,2.7,SSW,0.0,333,1.1
2021-12-13 17:00:00,VSK74UJ,12.0,13.05,11.0,15.0,441.0,1014.8,75,23.3,2.7,SSW,0.0,333,1.1
2021-12-13 18:00:00,TRW49SR,17.0,14.14,12.0,248.0,419.0,1015.0,78,22.2,2.2,S,0.0,121,0.1
