valid_at,sensor_id,pm2p5_x,pm2p5_y,pm1,pm10,pressure,relative_humidity,temperature,wind_speed,wind_direction,rain,solar_radiation,uv_index
2021-11-26 08:00:00,4E5,14.0,18.8,9.0,18.0,1017.5,90,17.9,0.9,S,0.0,65,0.0
2021-11-26 08:00:00,40a,20.0,18.8,13.0,33.0,1017.5,90,17.9,0.9,S,0.0,65,0.0
2021-11-26 09:00:00,4E5,19.0,23.63,12.0,24.0,1017.8,91,18.0,0.9,SSW,0.0,74,0.3
2021-11-26 09:00:00,40a,25.0,23.63,17.0,46.0,1017.8,91,18.0,0.9,SSW,0.0,74,0.3
2021-11-26 09:00:00,5e8,22.0,23.63,16.0,34.0,1017.8,91,18.0,0.9,SSW,0.0,74,0.3
2021-11-26 10:00:00,4E5,25.0,25.41,18.0,41.0,1017.5,90,18.2,1.3,SE,0.0,119,0.9
2021-11-26 10:00:00,40a,29.0,25.41,22.0,56.0,1017.5,90,18.2,1.3,SE,0.0,119,0.9
2021-11-26 10:00:00,5e8,27.0,25.41,20.0,48.0,1017.5,90,18.2,1.3,SE,0.0,119,0.9
2021-11-26 11:00:00,4E5,22.0,24.99,15.0,33.0,1017.1,88,18.9,1.3,S,0.0,196,1.7
2021-11-26 11:00:00,40a,25.0,24.99,18.0,42.0,1017.1,88,18.9,1.3,S,0.0,196,1.7
2021-11-26 11:00:00,5e8,26.0,24.99,18.0,43.0,1017.1,88,18.9,1.3,S,0.0,196,1.7
2021-11-26 12:00:00,4E5,19.0,24.12,13.0,25.0,1016.7,83,19.9,1.8,S,0.0,423,3.7
2021-11-26 12:00:00,5e8,23.0,24.12,17.0,37.0,1016.7,83,19.9,1.8,S,0.0,423,3.7
2021-11-26 12:00:00,40a,22.0,24.12,16.0,38.0,1016.7,83,19.9,1.8,S,0.0,423,3.7
2021-11-26 13:00:00,5e8,13.0,21.61,9.0,19.0,1015.8,82,20.1,2.2,S,0.0,522,4.9
2021-11-26 13:00:00,4E5,12.0,21.61,7.0,15.0,1015.8,82,20.1,2.2,S,0.0,522,4.9
2021-11-26 13:00:00,40a,14.0,21.61,10.0,22.0,1015.8,82,20.1,2.2,S,0.0,522,4.9
2021-11-26 14:00:00,5e8,25.0,25.96,19.0,41.0,1014.7,81,20.7,2.2,S,0.0,501,4.0
2021-11-26 14:00:00,4E5,20.0,25.96,14.0,31.0,1014.7,81,20.7,2.2,S,0.0,501,4.0
2021-11-26 14:00:00,40a,25.0,25.96,19.0,43.0,1014.7,81,20.7,2.2,S,0.0,501,4.0
2021-11-26 15:00:00,5e8,23.0,20.9,17.0,36.0,1013.9,81,20.2,2.2,S,0.0,405,2.6
2021-11-26 15:00:00,4E5,22.0,20.9,16.0,33.0,1013.9,81,20.2,2.2,S,0.0,405,2.6
2021-11-26 15:00:00,40a,24.0,20.9,17.0,42.0,1013.9,81,20.2,2.2,S,0.0,405,2.6
2021-11-26 16:00:00,4E5,14.0,17.86,9.0,19.0,1013.9,83,19.6,1.8,S,0.0,257,1.4
2021-11-26 16:00:00,40a,16.0,17.86,12.0,27.0,1013.9,83,19.6,1.8,S,0.0,257,1.4
2021-11-26 16:00:00,5e8,16.0,17.86,12.0,24.0,1013.9,83,19.6,1.8,S,0.0,257,1.4
2021-11-26 17:00:00,40a,19.0,17.68,13.0,33.0,1014.1,84,19.7,1.8,S,0.0,211,0.7
2021-11-26 17:00:00,5e8,19.0,17.68,13.0,30.0,1014.1,84,19.7,1.8,S,0.0,211,0.7
2021-11-26 17:00:00,4E5,15.0,17.68,10.0,20.0,1014.1,84,19.7,1.8,S,0.0,211,0.7
2021-11-26 18:00:00,40a,27.0,22.31,21.0,50.0,1014.5,88,18.6,1.3,S,0.0,126,0.0
2021-11-26 18:00:00,5e8,29.0,22.31,23.0,49.0,1014.5,88,18.6,1.3,S,0.0,126,0.0
2021-11-26 18:00:00,4E5,41.0,22.31,34.0,72.0,1014.5,88,18.6,1.3,S,0.0,126,0.0
2021-11-26 19:00:00,40a,24.0,23.75,17.0,44.0,1015.0,89,18.1,1.8,SSE,0.0,6,0.0
2021-11-26 19:00:00,5e8,25.0,23.75,18.0,43.0,1015.0,89,18.1,1.8,SSE,0.0,6,0.0
2021-11-26 19:00:00,4E5,21.0,23.75,15.0,33.0,1015.0,89,18.1,1.8,SSE,0.0,6,0.0
2021-11-26 20:00:00,5e8,27.0,24.92,19.0,46.0,1015.7,89,18.2,1.8,SSE,0.0,0,0.0
2021-11-26 20:00:00,4E5,22.0,24.92,15.0,32.0,1015.7,89,18.2,1.8,SSE,0.0,0,0.0
2021-11-26 20:00:00,40a,26.0,24.92,19.0,48.0,1015.7,89,18.2,1.8,SSE,0.0,0,0.0
2021-11-26 21:00:00,4E5,25.0,25.3,17.0,39.0,1016.2,91,17.8,1.8,SSE,0.0,0,0.0
2021-11-26 21:00:00,5e8,28.0,25.3,21.0,48.0,1016.2,91,17.8,1.8,SSE,0.0,0,0.0
2021-11-26 21:00:00,40a,28.0,25.3,21.0,54.0,1016.2,91,17.8,1.8,SSE,0.0,0,0.0
2021-11-26 22:00:00,4E5,25.0,24.03,18.0,40.0,1016.4,90,17.9,0.9,S,0.0,0,0.0
2021-11-26 22:00:00,5e8,27.0,24.03,21.0,45.0,1016.4,90,17.9,0.9,S,0.0,0,0.0
2021-11-26 22:00:00,40a,27.0,24.03,21.0,54.0,1016.4,90,17.9,0.9,S,0.0,0,0.0
2021-11-26 23:00:00,4E5,17.0,19.81,12.0,25.0,1016.0,92,17.6,1.3,SSE,0.0,0,0.0
2021-11-26 23:00:00,5e8,23.0,19.81,17.0,36.0,1016.0,92,17.6,1.3,SSE,0.0,0,0.0
2021-11-26 23:00:00,40a,22.0,19.81,17.0,40.0,1016.0,92,17.6,1.3,SSE,0.0,0,0.0
2021-11-27 00:00:00,4E5,25.0,20.42,18.0,39.0,1015.3,94,17.0,1.8,SSE,0.0,0,0.0
2021-11-27 00:00:00,5e8,28.0,20.42,20.0,51.0,1015.3,94,17.0,1.8,SSE,0.0,0,0.0
2021-11-27 00:00:00,40a,29.0,20.42,22.0,58.0,1015.3,94,17.0,1.8,SSE,0.0,0,0.0
2021-11-27 01:00:00,5e8,29.0,32.57,20.0,50.0,1014.0,95,17.1,1.3,SSE,0.0,0,0.0
2021-11-27 01:00:00,40a,29.0,32.57,21.0,56.0,1014.0,95,17.1,1.3,SSE,0.0,0,0.0
2021-11-27 01:00:00,4E5,25.0,32.57,17.0,39.0,1014.0,95,17.1,1.3,SSE,0.0,0,0.0
2021-11-27 02:00:00,40a,38.0,39.06,29.0,81.0,1013.3,94,17.2,0.9,ESE,0.0,0,0.0
2021-11-27 02:00:00,4E5,33.0,39.06,23.0,61.0,1013.3,94,17.2,0.9,ESE,0.0,0,0.0
2021-11-27 02:00:00,5e8,36.0,39.06,26.0,68.0,1013.3,94,17.2,0.9,ESE,0.0,0,0.0
2021-11-27 03:00:00,40a,36.0,37.97,27.0,76.0,1012.8,94,17.2,0.4,SW,0.0,0,0.0
2021-11-27 03:00:00,4E5,32.0,37.97,22.0,57.0,1012.8,94,17.2,0.4,SW,0.0,0,0.0
2021-11-27 03:00:00,5e8,35.0,37.97,26.0,66.0,1012.8,94,17.2,0.4,SW,0.0,0,0.0
2021-11-27 04:00:00,40a,30.0,27.01,21.0,58.0,1013.1,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 04:00:00,4E5,26.0,27.01,17.0,46.0,1013.1,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 04:00:00,5e8,29.0,27.01,21.0,54.0,1013.1,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 05:00:00,40a,26.0,21.48,18.0,51.0,1013.9,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 05:00:00,4E5,20.0,21.48,13.0,30.0,1013.9,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 05:00:00,5e8,24.0,21.48,17.0,39.0,1013.9,94,17.2,0.4,SSW,0.0,0,0.0
2021-11-27 06:00:00,40a,21.0,17.75,13.0,38.0,1015.1,95,16.8,0.9,SSW,0.0,1,0.0
2021-11-27 06:00:00,5e8,21.0,17.75,13.0,32.0,1015.1,95,16.8,0.9,SSW,0.0,1,0.0
2021-11-27 06:00:00,4E5,17.0,17.75,10.0,25.0,1015.1,95,16.8,0.9,SSW,0.0,1,0.0
2021-11-27 07:00:00,40a,29.0,25.59,20.0,58.0,1015.8,95,17.1,0.4,SSW,0.0,18,0.0
2021-11-27 07:00:00,4E5,25.0,25.59,17.0,39.0,1015.8,95,17.1,0.4,SSW,0.0,18,0.0
2021-11-27 07:00:00,5e8,27.0,25.59,19.0,47.0,1015.8,95,17.1,0.4,SSW,0.0,18,0.0
2021-11-27 08:00:00,40a,28.0,35.36,20.0,54.0,1016.3,94,17.4,0.4,WNW,0.0,56,0.0
2021-11-27 08:00:00,5e8,27.0,35.36,20.0,46.0,1016.3,94,17.4,0.4,WNW,0.0,56,0.0
2021-11-27 08:00:00,4E5,25.0,35.36,17.0,41.0,1016.3,94,17.4,0.4,WNW,0.0,56,0.0
2021-11-27 09:00:00,40a,33.0,56.19,25.0,63.0,1016.3,90,18.6,0.9,NW,0.0,135,0.7
2021-11-27 09:00:00,4E5,29.0,56.19,21.0,50.0,1016.3,90,18.6,0.9,NW,0.0,135,0.7
2021-11-27 09:00:00,5e8,31.0,56.19,23.0,58.0,1016.3,90,18.6,0.9,NW,0.0,135,0.7
2021-11-27 10:00:00,40a,36.0,47.26,27.0,74.0,1016.6,84,19.8,1.3,WNW,0.0,246,1.7
2021-11-27 10:00:00,4E5,33.0,47.26,25.0,61.0,1016.6,84,19.8,1.3,WNW,0.0,246,1.7
2021-11-27 10:00:00,5e8,36.0,47.26,27.0,67.0,1016.6,84,19.8,1.3,WNW,0.0,246,1.7
2021-11-27 11:00:00,4E5,16.0,22.61,11.0,22.0,1016.2,81,20.8,1.3,WNW,0.0,442,3.3
2021-11-27 11:00:00,40a,20.0,22.61,15.0,33.0,1016.2,81,20.8,1.3,WNW,0.0,442,3.3
2021-11-27 11:00:00,5e8,19.0,22.61,14.0,29.0,1016.2,81,20.8,1.3,WNW,0.0,442,3.3
2021-11-27 12:00:00,40a,21.0,30.14,16.0,34.0,1015.9,82,20.5,1.3,SW,0.0,368,3.1
2021-11-27 12:00:00,4E5,21.0,30.14,15.0,31.0,1015.9,82,20.5,1.3,SW,0.0,368,3.1
2021-11-27 12:00:00,5e8,22.0,30.14,16.0,31.0,1015.9,82,20.5,1.3,SW,0.0,368,3.1
2021-11-27 13:00:00,40a,30.0,23.86,23.0,55.0,1015.6,84,19.7,1.3,S,0.0,404,3.2
2021-11-27 13:00:00,5e8,29.0,23.86,23.0,50.0,1015.6,84,19.7,1.3,S,0.0,404,3.2
2021-11-27 13:00:00,4E5,31.0,23.86,25.0,54.0,1015.6,84,19.7,1.3,S,0.0,404,3.2
2021-11-27 14:00:00,5e8,33.0,23.31,26.0,55.0,1015.4,88,18.5,1.8,S,0.0,166,1.4
2021-11-27 14:00:00,40a,31.0,23.31,27.0,58.0,1015.4,88,18.5,1.8,S,0.0,166,1.4
2021-11-27 14:00:00,4E5,26.0,23.31,19.0,42.0,1015.4,88,18.5,1.8,S,0.0,166,1.4
2021-11-27 15:00:00,5e8,19.0,20.7,15.0,27.0,1015.0,84,19.6,1.3,S,0.0,360,2.3
2021-11-27 15:00:00,40a,18.0,20.7,14.0,29.0,1015.0,84,19.6,1.3,S,0.0,360,2.3
2021-11-27 15:00:00,4E5,18.0,20.7,13.0,25.0,1015.0,84,19.6,1.3,S,0.0,360,2.3
2021-11-27 16:00:00,40a,10.0,14.0,6.0,13.0,1014.8,84,19.4,2.2,S,0.0,286,1.4
2021-11-27 16:00:00,4E5,10.0,14.0,6.0,12.0,1014.8,84,19.4,2.2,S,0.0,286,1.4
2021-11-27 16:00:00,5e8,10.0,14.0,7.0,13.0,1014.8,84,19.4,2.2,S,0.0,286,1.4
2021-11-27 17:00:00,4E5,9.0,10.99,5.0,11.0,1014.6,85,18.8,2.2,SSE,0.0,96,0.1
2021-11-27 17:00:00,5e8,11.0,10.99,7.0,14.0,1014.6,85,18.8,2.2,SSE,0.0,96,0.1
2021-11-27 17:00:00,40a,10.0,10.99,6.0,16.0,1014.6,85,18.8,2.2,SSE,0.0,96,0.1
2021-11-27 18:00:00,4E5,9.0,15.38,6.0,13.0,1014.8,87,18.3,2.7,SSE,0.0,66,0.0
2021-11-27 18:00:00,5e8,10.0,15.38,7.0,15.0,1014.8,87,18.3,2.7,SSE,0.0,66,0.0
2021-11-27 18:00:00,40a,11.0,15.38,8.0,19.0,1014.8,87,18.3,2.7,SSE,0.0,66,0.0
2021-11-27 19:00:00,40a,19.0,20.2,15.0,36.0,1015.3,88,18.1,2.7,SSE,0.0,4,0.0
2021-11-27 19:00:00,4E5,16.0,20.2,10.0,24.0,1015.3,88,18.1,2.7,SSE,0.0,4,0.0
2021-11-27 19:00:00,5e8,20.0,20.2,15.0,28.0,1015.3,88,18.1,2.7,SSE,0.0,4,0.0
2021-11-27 20:00:00,5e8,24.0,22.94,18.0,38.0,1016.0,89,18.1,2.2,SSE,0.0,0,0.0
2021-11-27 20:00:00,4E5,23.0,22.94,16.0,33.0,1016.0,89,18.1,2.2,SSE,0.0,0,0.0
2021-11-27 20:00:00,40a,25.0,22.94,19.0,49.0,1016.0,89,18.1,2.2,SSE,0.0,0,0.0
2021-11-27 21:00:00,40a,24.0,20.9,17.0,46.0,1016.3,90,17.8,2.7,SSE,0.0,0,0.0
2021-11-27 21:00:00,4E5,19.0,20.9,12.0,27.0,1016.3,90,17.8,2.7,SSE,0.0,0,0.0
2021-11-27 21:00:00,5e8,24.0,20.9,17.0,39.0,1016.3,90,17.8,2.7,SSE,0.0,0,0.0
2021-11-27 22:00:00,40a,29.0,27.1,22.0,58.0,1016.3,91,17.6,2.2,SSE,0.0,0,0.0
2021-11-27 22:00:00,5e8,28.0,27.1,21.0,49.0,1016.3,91,17.6,2.2,SSE,0.0,0,0.0
2021-11-27 22:00:00,4E5,26.0,27.1,18.0,45.0,1016.3,91,17.6,2.2,SSE,0.0,0,0.0
2021-11-27 23:00:00,5e8,29.0,24.01,21.0,51.0,1016.0,91,17.8,1.3,SSE,0.0,0,0.0
2021-11-27 23:00:00,40a,31.0,24.01,22.0,61.0,1016.0,91,17.8,1.3,SSE,0.0,0,0.0
2021-11-27 23:00:00,4E5,26.0,24.01,18.0,43.0,1016.0,91,17.8,1.3,SSE,0.0,0,0.0
2021-11-28 00:00:00,5e8,25.0,26.7,18.0,42.0,1015.3,91,17.7,1.3,SSE,0.0,0,0.0
2021-11-28 00:00:00,40a,26.0,26.7,18.0,49.0,1015.3,91,17.7,1.3,SSE,0.0,0,0.0
2021-11-28 00:00:00,4E5,22.0,26.7,14.0,34.0,1015.3,91,17.7,1.3,SSE,0.0,0,0.0
2021-11-28 01:00:00,4E5,29.0,30.56,20.0,49.0,1014.6,92,17.6,1.3,S,0.0,0,0.0
2021-11-28 01:00:00,5e8,31.0,30.56,23.0,58.0,1014.6,92,17.6,1.3,S,0.0,0,0.0
2021-11-28 01:00:00,40a,33.0,30.56,24.0,65.0,1014.6,92,17.6,1.3,S,0.0,0,0.0
2021-11-28 02:00:00,4E5,25.0,24.44,18.0,44.0,1013.7,92,17.6,0.9,S,0.0,0,0.0
2021-11-28 02:00:00,40a,28.0,24.44,20.0,54.0,1013.7,92,17.6,0.9,S,0.0,0,0.0
2021-11-28 02:00:00,5e8,27.0,24.44,20.0,49.0,1013.7,92,17.6,0.9,S,0.0,0,0.0
2021-11-28 03:00:00,5e8,27.0,27.22,19.0,46.0,1012.9,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 03:00:00,4E5,25.0,27.22,17.0,41.0,1012.9,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 03:00:00,40a,29.0,27.22,20.0,59.0,1012.9,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 04:00:00,4E5,21.0,21.75,12.0,29.0,1012.8,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 04:00:00,5e8,24.0,21.75,15.0,39.0,1012.8,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 04:00:00,40a,23.0,21.75,16.0,44.0,1012.8,92,17.5,1.3,S,0.0,0,0.0
2021-11-28 05:00:00,5e8,31.0,29.63,21.0,55.0,1013.3,93,17.3,0.9,S,0.0,0,0.0
2021-11-28 05:00:00,4E5,27.0,29.63,18.0,45.0,1013.3,93,17.3,0.9,S,0.0,0,0.0
2021-11-28 05:00:00,40a,31.0,29.63,21.0,64.0,1013.3,93,17.3,0.9,S,0.0,0,0.0
2021-11-28 06:00:00,40a,29.0,26.83,19.0,58.0,1014.1,93,17.2,1.3,S,0.0,3,0.0
2021-11-28 06:00:00,5e8,26.0,26.83,19.0,44.0,1014.1,93,17.2,1.3,S,0.0,3,0.0
2021-11-28 06:00:00,4E5,24.0,26.83,14.0,40.0,1014.1,93,17.2,1.3,S,0.0,3,0.0
2021-11-28 07:00:00,5e8,33.0,44.96,23.0,61.0,1014.5,93,17.2,0.9,SSW,0.0,39,0.0
2021-11-28 07:00:00,4E5,29.0,44.96,20.0,52.0,1014.5,93,17.2,0.9,SSW,0.0,39,0.0
2021-11-28 07:00:00,40a,35.0,44.96,24.0,73.0,1014.5,93,17.2,0.9,SSW,0.0,39,0.0
2021-11-28 08:00:00,40a,31.0,35.87,21.0,65.0,1015.5,91,17.8,0.4,SSW,0.0,99,0.3
2021-11-28 08:00:00,4E5,26.0,35.87,18.0,43.0,1015.5,91,17.8,0.4,SSW,0.0,99,0.3
2021-11-28 08:00:00,5e8,29.0,35.87,19.0,54.0,1015.5,91,17.8,0.4,SSW,0.0,99,0.3
2021-11-28 09:00:00,40a,25.0,34.85,17.0,49.0,1016.0,90,17.9,0.9,SW,0.0,183,1.1
2021-11-28 09:00:00,4E5,21.0,34.85,14.0,34.0,1016.0,90,17.9,0.9,SW,0.0,183,1.1
2021-11-28 09:00:00,5e8,24.0,34.85,16.0,43.0,1016.0,90,17.9,0.9,SW,0.0,183,1.1
2021-11-28 10:00:00,5e8,22.0,30.35,16.0,34.0,1015.8,88,18.7,0.9,SSW,0.0,260,1.8
2021-11-28 10:00:00,4E5,19.0,30.35,13.0,28.0,1015.8,88,18.7,0.9,SSW,0.0,260,1.8
2021-11-28 10:00:00,40a,23.0,30.35,16.0,40.0,1015.8,88,18.7,0.9,SSW,0.0,260,1.8
2021-11-28 11:00:00,5e8,25.0,45.08,19.0,42.0,1015.6,82,20.6,0.9,SW,0.0,447,3.6
2021-11-28 11:00:00,4E5,23.0,45.08,17.0,36.0,1015.6,82,20.6,0.9,SW,0.0,447,3.6
2021-11-28 11:00:00,40a,25.0,45.08,19.0,48.0,1015.6,82,20.6,0.9,SW,0.0,447,3.6
2021-11-28 12:00:00,4E5,31.0,51.93,23.0,56.0,1015.4,78,21.8,1.8,WNW,0.0,613,5.1
2021-11-28 12:00:00,40a,34.0,51.93,25.0,71.0,1015.4,78,21.8,1.8,WNW,0.0,613,5.1
2021-11-28 12:00:00,5e8,33.0,51.93,25.0,62.0,1015.4,78,21.8,1.8,WNW,0.0,613,5.1
2021-11-28 13:00:00,40a,19.0,22.62,15.0,28.0,1015.0,75,22.8,1.8,WNW,0.0,859,6.2
2021-11-28 13:00:00,5e8,19.0,22.62,15.0,27.0,1015.0,75,22.8,1.8,WNW,0.0,859,6.2
2021-11-28 14:00:00,5e8,17.0,26.51,14.0,25.0,1014.5,75,22.9,1.3,SW,0.0,870,5.9
2021-11-28 14:00:00,40a,19.0,26.51,13.0,30.0,1014.5,75,22.9,1.3,SW,0.0,870,5.9
2021-11-28 15:00:00,40a,22.0,27.63,17.0,40.0,1014.0,75,22.6,1.3,SW,0.0,721,4.1
2021-11-28 15:00:00,5e8,21.0,27.63,14.0,31.0,1014.0,75,22.6,1.3,SW,0.0,721,4.1
2021-11-28 16:00:00,5e8,14.0,22.38,10.0,21.0,1014.0,80,20.8,1.8,SW,0.0,577,2.5
2021-11-28 16:00:00,40a,16.0,22.38,11.0,24.0,1014.0,80,20.8,1.8,SW,0.0,577,2.5
2021-11-28 17:00:00,40a,16.0,16.6,11.0,24.0,1014.3,81,20.3,1.3,SSW,0.0,392,1.1
2021-11-28 17:00:00,5e8,16.0,16.6,11.0,22.0,1014.3,81,20.3,1.3,SSW,0.0,392,1.1
2021-11-28 18:00:00,40a,12.0,13.46,9.0,21.0,1014.6,86,19.0,1.8,S,0.0,136,0.0
2021-11-28 18:00:00,5e8,12.0,13.46,9.0,18.0,1014.6,86,19.0,1.8,S,0.0,136,0.0
2021-11-28 19:00:00,40a,14.0,17.94,10.0,23.0,1015.1,88,18.4,2.2,SSE,0.0,5,0.0
2021-11-28 19:00:00,5e8,14.0,17.94,9.0,18.0,1015.1,88,18.4,2.2,SSE,0.0,5,0.0
2021-11-28 20:00:00,40a,19.0,19.84,13.0,32.0,1015.9,88,18.3,2.7,SSE,0.0,0,0.0
2021-11-28 20:00:00,5e8,21.0,19.84,14.0,31.0,1015.9,88,18.3,2.7,SSE,0.0,0,0.0
2021-11-28 21:00:00,40a,25.0,24.98,18.0,45.0,1016.4,89,18.1,2.2,SSE,0.0,0,0.0
2021-11-28 21:00:00,5e8,25.0,24.98,18.0,43.0,1016.4,89,18.1,2.2,SSE,0.0,0,0.0
2021-11-28 22:00:00,5e8,27.0,26.57,19.0,48.0,1016.6,90,17.9,2.2,SSE,0.0,0,0.0
2021-11-28 22:00:00,40a,29.0,26.57,20.0,57.0,1016.6,90,17.9,2.2,SSE,0.0,0,0.0
2021-11-28 23:00:00,40a,30.0,24.65,22.0,56.0,1016.7,90,17.9,1.8,SSE,0.0,0,0.0
2021-11-28 23:00:00,5e8,30.0,24.65,21.0,56.0,1016.7,90,17.9,1.8,SSE,0.0,0,0.0
2021-11-29 00:00:00,5e8,24.0,24.09,16.0,38.0,1016.0,90,17.9,1.3,SSE,0.0,0,0.0
2021-11-29 00:00:00,40a,25.0,24.09,18.0,46.0,1016.0,90,17.9,1.3,SSE,0.0,0,0.0
2021-11-29 01:00:00,5e8,17.0,23.48,11.0,26.0,1015.1,91,17.7,1.3,S,0.0,0,0.0
2021-11-29 01:00:00,40a,19.0,23.48,12.0,37.0,1015.1,91,17.7,1.3,S,0.0,0,0.0
2021-11-29 02:00:00,40a,29.0,30.27,21.0,58.0,1014.4,91,17.7,0.9,SSE,0.0,0,0.0
2021-11-29 02:00:00,5e8,28.0,30.27,20.0,51.0,1014.4,91,17.7,0.9,SSE,0.0,0,0.0
2021-11-29 03:00:00,5e8,29.0,32.03,20.0,52.0,1013.9,91,17.4,1.3,SSE,0.0,0,0.0
2021-11-29 03:00:00,40a,29.0,32.03,20.0,59.0,1013.9,91,17.4,1.3,SSE,0.0,0,0.0
2021-11-29 04:00:00,5e8,27.0,29.79,19.0,49.0,1013.9,92,17.5,0.9,SSE,0.0,0,0.0
2021-11-29 04:00:00,40a,29.0,29.79,19.0,57.0,1013.9,92,17.5,0.9,SSE,0.0,0,0.0
2021-11-29 05:00:00,5e8,21.0,22.05,14.0,33.0,1014.3,91,17.5,0.9,SSE,0.0,0,0.0
2021-11-29 05:00:00,40a,23.0,22.05,14.0,47.0,1014.3,91,17.5,0.9,SSE,0.0,0,0.0
2021-11-29 06:00:00,40a,23.0,21.26,14.0,44.0,1015.2,92,17.2,0.9,SSW,0.0,2,0.0
2021-11-29 06:00:00,5e8,21.0,21.26,13.0,33.0,1015.2,92,17.2,0.9,SSW,0.0,2,0.0
2021-11-29 07:00:00,5e8,20.0,19.58,12.0,31.0,1016.0,92,17.3,0.9,SSW,0.0,28,0.0
2021-11-29 07:00:00,40a,21.0,19.58,13.0,39.0,1016.0,92,17.3,0.9,SSW,0.0,28,0.0
2021-11-29 08:00:00,5e8,14.0,17.97,9.0,20.0,1016.3,90,17.9,0.4,W,0.0,66,0.1
2021-11-29 08:00:00,40a,14.0,17.97,8.0,24.0,1016.3,90,17.9,0.4,W,0.0,66,0.1
2021-11-29 09:00:00,5e8,17.0,16.91,12.0,26.0,1016.6,88,18.5,0.9,SW,0.0,125,0.8
2021-11-29 09:00:00,40a,19.0,16.91,12.0,33.0,1016.6,88,18.5,0.9,SW,0.0,125,0.8
2021-11-29 10:00:00,5e8,10.0,16.75,6.0,11.0,1016.7,85,18.9,0.9,SW,0.0,172,1.3
2021-11-29 10:00:00,40a,10.0,16.75,7.0,16.0,1016.7,85,18.9,0.9,SW,0.0,172,1.3
2021-11-29 11:00:00,40a,19.0,20.97,13.0,32.0,1016.2,82,20.1,0.9,SSW,0.0,286,2.3
2021-11-29 11:00:00,5e8,19.0,20.97,13.0,31.0,1016.2,82,20.1,0.9,SSW,0.0,286,2.3
2021-11-29 12:00:00,40a,15.0,21.04,11.0,22.0,1015.4,78,21.6,0.9,SW,0.0,520,4.3
2021-11-29 12:00:00,5e8,17.0,21.04,12.0,24.0,1015.4,78,21.6,0.9,SW,0.0,520,4.3
2021-11-29 13:00:00,40a,15.0,21.33,11.0,22.0,1014.4,78,21.4,1.3,S,0.0,826,6.4
2021-11-29 13:00:00,5e8,15.0,21.33,10.0,21.0,1014.4,78,21.4,1.3,S,0.0,826,6.4
2021-11-29 14:00:00,40a,15.0,21.65,11.0,25.0,1013.8,73,23.1,1.3,SW,0.0,902,6.2
2021-11-29 14:00:00,5e8,15.0,21.65,12.0,22.0,1013.8,73,23.1,1.3,SW,0.0,902,6.2
2021-11-29 15:00:00,40a,14.0,17.92,9.0,21.0,1013.7,76,21.9,1.3,SW,0.0,766,4.4
2021-11-29 15:00:00,5e8,14.0,17.92,9.0,19.0,1013.7,76,21.9,1.3,SW,0.0,766,4.4
2021-11-29 16:00:00,40a,13.0,17.12,8.0,18.0,1013.7,81,20.3,1.3,S,0.0,384,2.0
2021-11-29 16:00:00,5e8,10.0,17.12,7.0,15.0,1013.7,81,20.3,1.3,S,0.0,384,2.0
2021-11-29 17:00:00,40a,13.0,15.35,9.0,20.0,1013.9,82,20.1,1.8,S,0.0,341,0.9
2021-11-29 17:00:00,5e8,12.0,15.35,8.0,16.0,1013.9,82,20.1,1.8,S,0.0,341,0.9
2021-11-29 18:00:00,5e8,14.0,12.83,9.0,21.0,1014.8,86,19.0,1.8,S,0.0,149,0.0
2021-11-29 18:00:00,40a,12.0,12.83,9.0,16.0,1014.8,86,19.0,1.8,S,0.0,149,0.0
2021-11-29 19:00:00,5e8,10.0,13.64,6.0,13.0,1015.5,88,18.3,1.3,SSW,0.0,6,0.0
2021-11-29 19:00:00,40a,10.0,13.64,7.0,16.0,1015.5,88,18.3,1.3,SSW,0.0,6,0.0
2021-11-29 20:00:00,5e8,22.0,17.25,17.0,31.0,1016.4,88,18.2,1.3,S,0.0,0,0.0
2021-11-29 20:00:00,40a,21.0,17.25,16.0,38.0,1016.4,88,18.2,1.3,S,0.0,0,0.0
2021-11-29 21:00:00,5e8,18.0,19.49,13.0,28.0,1017.1,89,18.1,1.8,SSE,0.0,0,0.0
2021-11-29 21:00:00,40a,18.0,19.49,11.0,29.0,1017.1,89,18.1,1.8,SSE,0.0,0,0.0
2021-11-29 22:00:00,5e8,20.0,17.63,14.0,30.0,1017.4,88,18.1,1.3,S,0.0,0,0.0
2021-11-29 22:00:00,40a,19.0,17.63,13.0,31.0,1017.4,88,18.1,1.3,S,0.0,0,0.0
2021-11-29 23:00:00,40a,16.0,17.06,10.0,31.0,1017.0,89,17.9,1.3,SSE,0.0,0,0.0
2021-11-29 23:00:00,5e8,16.0,17.06,11.0,23.0,1017.0,89,17.9,1.3,SSE,0.0,0,0.0
2021-11-30 00:00:00,40a,11.0,13.47,6.0,22.0,1016.2,89,17.6,1.8,SSE,0.0,0,0.0
