valid_at,sensor_id,pm2p5_x,pm10,pm1,pm4,pressure,relative_humidity,temperature,wind_speed,rain,pm2p5_y
2024-03-04 05:00:00,ari-2432,16.39,16.76,15.22,16.64,982.0,89.63,3.57,0.0,0.0,4.2
2024-03-04 06:00:00,ari-2432,21.31,22.14,19.52,21.86,983.0,89.96,3.62,1.03,0.0,5.7
2024-03-04 06:00:00,ari-2433,20.2,21.04,18.46,20.76,983.0,89.33,3.69,1.03,0.0,5.7
2024-03-04 07:00:00,ari-2432,26.42,26.97,24.56,26.79,983.0,89.95,3.62,1.03,0.0,9.3
2024-03-04 07:00:00,ari-2433,30.07,31.15,27.62,30.8,983.0,88.63,4.43,0.0,0.0,9.3
2024-03-04 08:00:00,ari-2432,22.93,23.82,21.01,23.53,975.0,87.74,5.79,1.03,0.0,11.2
2024-03-04 08:00:00,ari-2433,20.33,20.76,18.9,20.61,975.0,88.04,5.85,1.03,0.0,11.2
2024-03-04 09:00:00,ari-2432,19.9,20.68,18.22,20.42,975.0,78.79,10.26,1.03,0.0,9.8
2024-03-04 09:00:00,ari-2433,18.34,18.96,16.87,18.76,975.0,80.09,10.03,1.03,0.0,9.8
2024-03-04 10:00:00,ari-2432,8.18,8.62,7.4,8.47,1010.0,52.46,24.72,1.03,0.0,9.4
2024-03-04 10:00:00,ari-2433,9.4,9.4,8.89,9.4,1010.0,51.86,24.48,1.03,0.0,9.4
2024-03-04 11:00:00,ari-2433,2.48,2.48,2.35,2.48,1006.0,40.8,29.53,0.51,0.0,3.7
2024-03-04 11:00:00,ari-2432,3.0,3.0,2.84,3.0,1006.0,42.64,29.67,0.51,0.0,3.7
2024-03-04 12:00:00,ari-2433,0.96,1.04,0.85,1.02,1002.0,33.63,32.41,0.89,0.0,2.2
2024-03-04 12:00:00,ari-2432,1.38,1.38,1.31,1.38,1002.0,35.72,32.51,2.68,0.0,2.2
2024-03-04 13:00:00,ari-2432,1.2,1.2,1.13,1.2,1005.0,26.11,31.47,2.24,0.0,2.4
2024-03-04 13:00:00,ari-2433,1.94,2.38,1.5,2.23,1005.0,28.99,29.82,2.24,0.0,2.4
2024-03-04 14:00:00,ari-2433,0.9,0.9,0.85,0.9,1004.0,35.55,22.02,1.79,0.0,1.8
2024-03-04 14:00:00,ari-2432,1.58,1.58,1.49,1.58,1004.0,36.26,21.54,1.79,0.0,1.8
2024-03-04 15:00:00,ari-2432,0.9,0.9,0.85,0.9,1008.0,44.11,17.49,1.54,0.0,1.8
2024-03-04 15:00:00,ari-2433,1.05,1.56,0.6,1.39,1008.0,43.12,17.88,1.54,0.0,1.8
2024-03-04 16:00:00,ari-2432,2.25,2.25,2.13,2.25,1008.0,50.21,14.09,0.57,0.0,2.6
2024-03-04 16:00:00,ari-2433,1.04,1.19,0.86,1.14,1008.0,49.16,14.2,0.57,0.0,2.6
2024-03-04 17:00:00,ari-2433,5.18,5.26,4.84,5.23,1008.0,56.8,11.77,2.06,0.0,4.5
2024-03-04 17:00:00,ari-2432,6.04,6.89,5.06,6.61,1008.0,56.65,11.73,2.06,0.0,4.5
2024-03-04 18:00:00,ari-2432,2.34,2.34,2.21,2.34,1008.0,61.97,9.7,1.54,0.0,5.5
2024-03-04 18:00:00,ari-2433,2.13,2.41,1.79,2.32,1008.0,62.65,9.68,1.54,0.0,5.5
2024-03-04 19:00:00,ari-2432,5.04,5.04,4.76,5.04,1006.0,65.43,8.36,1.03,0.0,8.6
2024-03-04 19:00:00,ari-2433,5.41,5.41,5.12,5.41,1006.0,66.47,8.31,1.03,0.0,8.6
2024-03-04 20:00:00,ari-2432,12.58,13.36,11.3,13.1,1004.0,68.48,6.68,0.45,0.0,10.1
2024-03-04 20:00:00,ari-2433,13.79,13.85,13.0,13.83,1004.0,69.13,6.71,0.45,0.0,10.1
2024-03-04 21:00:00,ari-2433,9.34,9.34,8.83,9.34,1004.0,71.48,6.01,1.34,0.0,8.6
2024-03-04 21:00:00,ari-2432,9.05,9.33,8.34,9.24,1004.0,70.53,5.98,1.34,0.0,8.6
2024-03-04 22:00:00,ari-2433,7.22,7.22,6.83,7.22,1005.0,72.9,6.01,1.63,0.0,6.6
2024-03-04 22:00:00,ari-2432,6.51,6.51,6.15,6.51,1005.0,71.83,6.01,1.63,0.0,6.6
2024-03-04 23:00:00,ari-2433,3.77,3.77,3.57,3.77,1005.0,73.58,5.39,0.45,0.0,4.9
2024-03-04 23:00:00,ari-2432,3.46,3.46,3.27,3.46,1005.0,72.73,5.42,0.45,0.0,4.9
2024-03-05 00:00:00,ari-2433,4.8,5.05,4.35,4.97,1016.0,75.28,4.45,1.62,0.0,4.1
2024-03-05 00:00:00,ari-2432,3.64,3.64,3.44,3.64,1016.0,74.26,4.59,1.62,0.0,4.1
2024-03-05 01:00:00,ari-2433,4.53,4.53,4.28,4.53,1015.0,76.22,3.88,1.28,0.0,3.7
2024-03-05 01:00:00,ari-2432,4.71,5.07,4.19,4.95,945.0,75.03,3.98,1.27,0.0,3.7
2024-03-05 02:00:00,ari-2433,7.93,8.16,7.32,8.08,974.0,76.91,3.72,1.27,0.0,4.1
2024-03-05 02:00:00,ari-2432,7.47,8.01,6.65,7.83,945.0,75.95,3.82,1.27,0.0,4.1
2024-03-05 03:00:00,ari-2433,3.86,4.17,3.42,4.07,974.0,77.11,4.63,0.45,0.0,3.7
2024-03-05 03:00:00,ari-2432,4.07,4.15,3.78,4.12,974.0,76.04,4.73,1.56,0.0,3.7
2024-03-05 04:00:00,ari-2433,2.52,2.84,2.14,2.73,974.0,77.48,4.65,0.45,0.0,4.3
2024-03-05 04:00:00,ari-2432,4.39,4.54,4.04,4.49,1005.0,76.75,4.78,1.19,0.0,4.3
2024-03-05 05:00:00,ari-2433,6.88,8.25,5.46,7.8,987.0,78.95,4.5,0.0,0.0,5.2
2024-03-05 05:00:00,ari-2432,6.24,7.01,5.32,6.76,987.0,77.72,4.44,0.51,0.0,5.2
2024-03-05 06:00:00,ari-2432,7.01,7.01,6.63,7.01,987.0,78.77,3.73,0.51,0.0,6.3
2024-03-05 06:00:00,ari-2433,8.27,8.27,7.82,8.27,987.0,79.73,3.79,0.51,0.0,6.3
2024-03-05 07:00:00,ari-2432,19.04,19.04,18.01,19.04,987.0,79.19,3.97,0.51,0.0,8.4
2024-03-05 07:00:00,ari-2433,9.89,10.1,9.19,10.03,987.0,79.03,5.03,0.51,0.0,8.4
2024-03-05 08:00:00,ari-2433,5.5,5.5,5.2,5.5,987.0,72.81,9.07,0.51,0.0,9.0
2024-03-05 08:00:00,ari-2432,8.1,8.45,7.39,8.33,1009.0,71.75,9.07,0.51,0.0,9.0
2024-03-05 09:00:00,ari-2433,8.41,8.41,7.95,8.41,1009.0,63.05,14.93,0.51,0.0,12.3
2024-03-05 09:00:00,ari-2432,7.45,7.54,6.97,7.51,1009.0,62.2,15.17,0.51,0.0,12.3
2024-03-05 10:00:00,ari-2433,5.97,6.08,5.55,6.05,1009.0,50.45,17.5,0.51,0.0,9.2
2024-03-05 10:00:00,ari-2432,6.06,6.06,5.73,6.06,1009.0,50.98,17.52,0.51,0.0,9.2
2024-03-05 11:00:00,ari-2433,2.36,2.86,1.86,2.7,1009.0,34.79,23.99,1.03,0.0,2.4
2024-03-05 11:00:00,ari-2432,1.94,1.94,1.83,1.94,1012.0,35.09,24.07,0.0,0.0,2.4
2024-03-05 12:00:00,ari-2433,2.03,3.14,1.08,2.77,1011.0,24.64,22.7,4.63,0.0,1.6
2024-03-05 12:00:00,ari-2432,0.67,0.67,0.64,0.67,1011.0,24.46,22.39,5.66,0.0,1.6
2024-03-05 13:00:00,ari-2432,1.08,1.34,0.81,1.25,1011.0,24.91,20.5,7.2,0.0,1.8
2024-03-05 13:00:00,ari-2433,1.33,1.33,1.26,1.33,1010.0,24.95,20.51,5.66,0.0,1.8
2024-03-05 14:00:00,ari-2432,2.14,2.14,2.03,2.14,1011.0,26.46,18.11,7.2,0.0,1.5
2024-03-05 14:00:00,ari-2433,1.54,2.53,0.7,2.2,1010.0,26.26,18.24,5.66,0.0,1.5
2024-03-05 15:00:00,ari-2432,0.75,0.75,0.71,0.75,1006.0,29.49,16.17,6.17,0.0,1.2
2024-03-05 15:00:00,ari-2433,0.8,0.89,0.69,0.86,1010.0,28.48,16.58,3.09,0.0,1.2
2024-03-05 16:00:00,ari-2432,0.65,0.65,0.61,0.65,1010.0,30.4,15.65,2.06,0.0,1.6
2024-03-05 16:00:00,ari-2433,1.98,2.31,1.62,2.2,1010.0,30.06,15.8,3.09,0.0,1.6
2024-03-05 17:00:00,ari-2432,1.56,2.69,0.61,2.31,1010.0,35.89,12.62,3.09,0.0,1.5
2024-03-05 17:00:00,ari-2433,1.86,1.86,1.76,1.86,1010.0,36.03,12.59,3.09,0.0,1.5
2024-03-05 18:00:00,ari-2432,0.85,1.23,0.51,1.1,1011.0,43.0,9.95,3.6,0.0,1.2
2024-03-05 18:00:00,ari-2433,0.95,1.54,0.44,1.34,1012.0,43.1,9.85,9.26,0.0,1.2
2024-03-05 19:00:00,ari-2432,0.78,0.98,0.58,0.91,1009.0,41.0,9.21,9.26,0.0,1.2
2024-03-05 19:00:00,ari-2433,0.88,0.88,0.84,0.88,1012.0,41.46,9.2,9.26,0.0,1.2
2024-03-05 20:00:00,ari-2433,1.68,1.68,1.59,1.68,1006.0,38.39,9.17,1.34,0.0,0.9
2024-03-05 20:00:00,ari-2432,0.88,1.04,0.7,0.99,1006.0,38.78,9.15,1.34,0.0,0.9
2024-03-05 21:00:00,ari-2432,0.5,0.58,0.42,0.55,1017.0,35.25,9.27,3.35,0.0,0.6
2024-03-05 21:00:00,ari-2433,0.83,1.23,0.48,1.09,1017.0,35.36,9.18,3.35,0.0,0.6
2024-03-05 22:00:00,ari-2433,0.93,1.48,0.47,1.3,1017.0,37.12,8.38,3.35,0.0,0.7
2024-03-05 22:00:00,ari-2432,0.65,0.81,0.5,0.75,1017.0,37.13,8.35,3.35,0.0,0.7
2024-03-05 23:00:00,ari-2432,0.59,0.59,0.55,0.59,1018.0,38.62,8.05,3.68,0.0,0.6
2024-03-05 23:00:00,ari-2433,1.58,2.95,0.44,2.49,1018.0,38.57,8.02,3.68,0.0,0.6
2024-03-06 00:00:00,ari-2432,2.77,4.61,1.21,4.0,1017.0,39.97,7.86,3.47,0.0,0.5
2024-03-06 00:00:00,ari-2433,0.78,1.18,0.43,1.04,1017.0,39.88,7.87,3.47,0.0,0.5
2024-03-06 01:00:00,ari-2433,1.36,2.39,0.49,2.05,1018.0,41.93,7.43,3.48,0.0,0.5
2024-03-06 01:00:00,ari-2432,1.03,1.78,0.41,1.53,1007.0,41.88,7.48,3.13,0.0,0.5
2024-03-06 02:00:00,ari-2432,1.0,1.35,0.68,1.24,1007.0,42.58,7.28,3.13,0.0,0.5
2024-03-06 02:00:00,ari-2433,0.92,0.92,0.87,0.92,1017.0,42.94,7.18,3.58,0.0,0.5
2024-03-06 03:00:00,ari-2432,0.67,0.75,0.57,0.72,1017.0,43.14,7.27,3.58,0.0,0.4
2024-03-06 03:00:00,ari-2433,1.28,2.09,0.59,1.82,1017.0,43.16,7.19,3.58,0.0,0.4
2024-03-06 04:00:00,ari-2433,0.79,0.79,0.75,0.79,1014.0,44.11,6.81,6.69,0.0,0.4
2024-03-06 04:00:00,ari-2432,1.04,1.79,0.41,1.54,1018.0,43.64,7.02,3.2,0.0,0.4
2024-03-06 05:00:00,ari-2432,0.97,1.15,0.79,1.09,1018.0,44.87,6.36,3.2,0.0,0.6
2024-03-06 05:00:00,ari-2433,1.33,2.4,0.44,2.04,1010.0,45.23,6.28,5.14,0.0,0.6
2024-03-06 06:00:00,ari-2432,2.12,2.94,1.38,2.67,1010.0,44.97,6.71,5.14,0.0,1.0
2024-03-06 06:00:00,ari-2433,1.41,1.54,1.23,1.49,1011.0,45.38,6.61,5.66,0.0,1.0
2024-03-06 07:00:00,ari-2432,1.01,1.49,0.59,1.33,1011.0,44.05,7.54,5.14,0.0,1.3
2024-03-06 07:00:00,ari-2433,1.61,2.44,0.89,2.16,1011.0,43.92,7.8,5.14,0.0,1.3
2024-03-06 08:00:00,ari-2432,1.16,1.26,1.02,1.23,1011.0,41.51,9.02,5.14,0.0,1.8
2024-03-06 08:00:00,ari-2433,2.37,3.64,1.26,3.22,1011.0,41.5,9.11,5.14,0.0,1.8
2024-03-06 09:00:00,ari-2433,1.8,2.75,0.97,2.44,1012.0,28.46,19.42,5.66,0.0,1.3
2024-03-06 09:00:00,ari-2432,1.58,2.16,1.05,1.97,1012.0,27.95,19.71,5.66,0.0,1.3
2024-03-06 10:00:00,ari-2432,0.46,0.46,0.44,0.46,1016.0,26.28,17.68,5.14,0.0,1.0
2024-03-06 10:00:00,ari-2433,0.67,0.67,0.64,0.67,1016.0,26.43,17.66,5.14,0.0,1.0
2024-03-06 11:00:00,ari-2433,0.58,0.58,0.54,0.58,1012.0,17.3,29.36,6.17,0.0,0.8
2024-03-06 11:00:00,ari-2432,0.83,0.83,0.78,0.83,1012.0,16.99,29.4,6.17,0.0,0.8
2024-03-06 12:00:00,ari-2433,1.2,2.19,0.38,1.86,1016.0,15.48,30.33,6.69,0.0,0.8
2024-03-06 12:00:00,ari-2432,4.21,7.6,1.39,6.47,1016.0,15.23,30.12,6.69,0.0,0.8
2024-03-06 13:00:00,ari-2433,0.8,0.94,0.66,0.89,1016.0,16.37,26.22,4.63,0.0,0.8
2024-03-06 13:00:00,ari-2432,2.49,4.42,0.88,3.78,1016.0,16.37,25.88,6.17,0.0,0.8
2024-03-06 14:00:00,ari-2433,0.66,0.66,0.62,0.66,1016.0,18.9,21.13,4.63,0.0,0.9
2024-03-06 14:00:00,ari-2432,0.93,0.93,0.88,0.93,1016.0,19.18,20.36,6.17,0.0,0.9
2024-03-06 15:00:00,ari-2432,0.81,1.13,0.52,1.03,1012.0,23.38,16.14,5.66,0.0,1.0
2024-03-06 15:00:00,ari-2433,0.62,0.62,0.59,0.62,1012.0,23.41,16.26,5.66,0.0,1.0
2024-03-06 16:00:00,ari-2433,1.33,1.33,1.26,1.33,1012.0,28.23,12.13,5.66,0.0,1.1
2024-03-06 16:00:00,ari-2432,0.98,0.98,0.93,0.98,1012.0,28.0,12.14,5.66,0.0,1.1
2024-03-06 17:00:00,ari-2432,1.39,1.39,1.31,1.39,1012.0,31.19,10.14,5.81,0.0,1.8
2024-03-06 17:00:00,ari-2433,0.72,0.89,0.56,0.83,1012.0,31.35,10.14,5.81,0.0,1.8
2024-03-06 18:00:00,ari-2432,2.48,3.71,1.4,3.3,1017.0,35.0,8.32,5.14,0.0,2.4
2024-03-06 18:00:00,ari-2433,1.5,1.79,1.19,1.69,1017.0,35.25,8.29,5.14,0.0,2.4
2024-03-06 19:00:00,ari-2433,1.51,1.71,1.27,1.64,1017.0,37.86,7.25,4.63,0.0,1.8
2024-03-06 19:00:00,ari-2432,2.05,2.25,1.78,2.18,1017.0,37.46,7.27,4.63,0.0,1.8
2024-03-06 20:00:00,ari-2433,3.04,3.59,2.44,3.41,1024.0,39.42,6.84,2.1,0.0,4.4
2024-03-06 20:00:00,ari-2432,2.08,2.26,1.83,2.2,1024.0,39.37,6.82,2.1,0.0,4.4
2024-03-06 21:00:00,ari-2433,3.63,4.28,2.93,4.06,1024.0,44.37,4.21,2.1,0.0,3.5
2024-03-06 21:00:00,ari-2432,4.1,4.91,3.26,4.64,1024.0,43.88,4.21,2.1,0.0,3.5
2024-03-06 22:00:00,ari-2433,3.12,3.73,2.48,3.53,1025.0,47.0,3.5,1.81,0.0,3.1
2024-03-06 22:00:00,ari-2432,5.55,5.84,5.02,5.75,1025.0,46.48,3.55,1.81,0.0,3.1
2024-03-06 23:00:00,ari-2433,4.42,6.15,2.86,5.57,1025.0,49.38,3.06,1.72,0.0,2.4
2024-03-06 23:00:00,ari-2432,2.04,2.55,1.53,2.38,1025.0,49.23,2.81,1.73,0.0,2.4
2024-03-07 00:00:00,ari-2433,1.97,2.22,1.67,2.13,1012.0,53.62,1.38,0.89,0.0,8.1
2024-03-07 00:00:00,ari-2432,4.82,5.83,3.78,5.49,1012.0,52.79,1.91,0.89,0.0,8.1
2024-03-07 01:00:00,ari-2432,1.99,1.99,1.89,1.99,1012.0,54.87,1.31,0.89,0.0,2.6
2024-03-07 01:00:00,ari-2433,24.34,28.31,19.99,26.99,1012.0,54.18,1.28,0.89,0.0,2.6
2024-03-07 02:00:00,ari-2432,0.9,1.17,0.65,1.08,1012.0,55.56,0.63,1.79,0.0,1.3
2024-03-07 02:00:00,ari-2433,1.15,1.61,0.74,1.46,1012.0,55.92,0.3,1.79,0.0,1.3
2024-03-07 03:00:00,ari-2433,2.2,3.06,1.43,2.77,1012.0,56.88,0.02,1.79,0.0,1.3
2024-03-07 03:00:00,ari-2432,2.1,2.46,1.71,2.34,1012.0,56.61,0.0,1.79,0.0,1.3
2024-03-07 04:00:00,ari-2432,5.18,8.74,2.18,7.56,1015.0,57.38,-0.26,1.34,0.0,1.5
2024-03-07 04:00:00,ari-2433,1.08,1.71,0.54,1.5,1015.0,58.67,-0.74,1.79,0.0,1.5
2024-03-07 05:00:00,ari-2433,2.45,2.45,2.32,2.45,993.0,59.61,-1.07,0.89,0.0,1.9
2024-03-07 05:00:00,ari-2432,2.22,2.22,2.1,2.22,993.0,58.94,-1.03,0.89,0.0,1.9
2024-03-07 06:00:00,ari-2432,2.46,3.4,1.6,3.08,993.0,60.12,-1.42,1.79,0.0,3.0
2024-03-07 06:00:00,ari-2433,1.52,1.79,1.23,1.7,993.0,60.23,-1.5,0.89,0.0,3.0
2024-03-07 07:00:00,ari-2433,1.48,1.8,1.15,1.69,1015.0,60.46,-0.94,1.03,0.0,7.9
2024-03-07 07:00:00,ari-2432,9.02,9.43,8.22,9.3,993.0,59.77,-0.12,1.79,0.0,7.9
2024-03-07 08:00:00,ari-2433,2.64,2.86,2.33,2.79,1012.0,37.3,15.4,1.37,0.0,8.2
2024-03-07 08:00:00,ari-2432,3.65,4.03,3.17,3.9,1012.0,37.13,15.79,1.38,0.0,8.2
2024-03-07 09:00:00,ari-2433,6.96,6.96,6.58,6.96,1015.0,25.32,23.97,0.45,0.0,9.7
2024-03-07 09:00:00,ari-2432,7.87,8.78,6.75,8.47,1015.0,25.67,23.98,0.45,0.0,9.7
2024-03-07 10:00:00,ari-2433,4.19,4.64,3.62,4.49,1015.0,20.12,27.3,0.89,0.0,6.7
2024-03-07 10:00:00,ari-2432,4.5,5.61,3.41,5.24,1014.0,19.84,27.45,0.89,0.0,6.7
2024-03-07 11:00:00,ari-2432,2.4,2.66,2.07,2.57,1014.0,15.48,30.91,0.89,0.0,3.6
2024-03-07 11:00:00,ari-2433,5.55,7.39,3.84,6.78,1010.0,15.6,30.93,0.89,0.0,3.6
2024-03-07 12:00:00,ari-2433,2.01,2.24,1.73,2.16,1010.0,13.43,30.97,0.89,0.0,1.9
2024-03-07 12:00:00,ari-2432,3.31,3.8,2.75,3.64,1013.0,13.49,30.88,1.34,0.0,1.9
2024-03-07 13:00:00,ari-2433,3.1,3.63,2.53,3.45,1011.0,13.31,29.32,1.03,0.0,1.4
2024-03-07 13:00:00,ari-2432,2.0,2.41,1.58,2.27,1012.0,13.19,28.97,1.34,0.0,1.4
2024-03-07 14:00:00,ari-2432,3.87,6.28,1.81,5.48,1011.0,18.27,21.34,1.03,0.0,2.2
2024-03-07 14:00:00,ari-2433,1.13,1.71,0.63,1.52,1011.0,17.8,22.31,1.03,0.0,2.2
2024-03-07 15:00:00,ari-2432,0.97,1.56,0.46,1.36,1010.0,20.16,17.94,1.79,0.0,1.6
2024-03-07 15:00:00,ari-2433,2.14,2.87,1.46,2.62,1010.0,20.41,17.95,1.79,0.0,1.6
2024-03-07 16:00:00,ari-2432,1.43,1.55,1.27,1.51,1013.0,26.52,14.15,5.14,0.0,2.8
2024-03-07 16:00:00,ari-2433,1.89,2.23,1.53,2.12,1013.0,27.36,14.0,5.14,0.0,2.8
2024-03-07 17:00:00,ari-2432,1.75,1.75,1.66,1.75,1013.0,31.26,11.82,5.14,0.0,3.7
2024-03-07 17:00:00,ari-2433,2.97,3.63,2.31,3.41,1013.0,31.78,11.85,5.14,0.0,3.7
2024-03-07 18:00:00,ari-2432,3.53,3.53,3.34,3.53,1013.0,35.72,9.75,6.17,0.0,6.1
2024-03-07 18:00:00,ari-2433,5.64,6.05,5.03,5.91,1014.0,36.31,9.73,5.66,0.0,6.1
2024-03-07 19:00:00,ari-2432,6.87,7.11,6.32,7.03,1014.0,42.26,7.62,5.66,0.0,5.9
2024-03-07 19:00:00,ari-2433,6.57,6.57,6.21,6.57,1014.0,43.57,7.55,5.66,0.0,5.9
2024-03-07 20:00:00,ari-2432,4.1,4.23,3.77,4.18,1018.0,44.06,6.43,0.75,0.0,6.0
2024-03-07 20:00:00,ari-2433,4.71,4.93,4.29,4.86,1018.0,45.95,6.44,0.75,0.0,6.0
2024-03-07 21:00:00,ari-2432,5.08,6.19,3.96,5.82,1008.0,45.19,5.58,0.45,0.0,5.7
2024-03-07 21:00:00,ari-2433,7.23,7.23,6.84,7.23,1008.0,45.44,5.6,0.45,0.0,5.7
2024-03-07 22:00:00,ari-2433,3.93,3.93,3.72,3.93,1008.0,48.69,4.26,1.34,0.0,6.3
2024-03-07 22:00:00,ari-2432,4.92,6.12,3.75,5.72,1008.0,47.55,4.31,1.34,0.0,6.3
2024-03-07 23:00:00,ari-2432,6.51,7.36,5.51,7.08,1008.0,51.03,3.11,0.82,0.0,5.3
2024-03-07 23:00:00,ari-2433,5.7,6.12,5.07,5.98,1008.0,52.18,3.02,0.82,0.0,5.3
2024-03-08 00:00:00,ari-2433,4.67,4.96,4.19,4.87,1008.0,53.58,1.66,0.82,0.0,5.0
2024-03-08 00:00:00,ari-2432,3.27,3.27,3.09,3.27,978.0,52.42,1.85,0.89,0.0,5.0
2024-03-08 01:00:00,ari-2432,6.29,8.18,4.51,7.55,978.0,52.99,2.01,0.89,0.0,4.6
2024-03-08 01:00:00,ari-2433,5.23,5.42,4.81,5.36,978.0,53.78,1.97,0.89,0.0,4.6
2024-03-08 02:00:00,ari-2433,2.78,2.78,2.63,2.78,978.0,53.69,3.5,0.89,0.0,4.5
2024-03-08 02:00:00,ari-2432,5.1,5.31,4.66,5.24,948.0,52.72,3.62,0.85,0.0,4.5
2024-03-08 03:00:00,ari-2433,2.43,2.43,2.3,2.43,977.0,53.18,3.58,0.92,0.0,4.5
2024-03-08 03:00:00,ari-2432,2.25,2.4,2.01,2.35,977.0,52.48,3.66,0.92,0.0,4.5
2024-03-08 04:00:00,ari-2433,3.85,4.07,3.47,4.0,989.0,54.19,3.74,0.51,0.0,5.5
2024-03-08 04:00:00,ari-2432,7.59,8.04,6.83,7.89,989.0,52.43,3.92,0.51,0.0,5.5
2024-03-08 05:00:00,ari-2432,4.23,4.68,3.65,4.53,989.0,52.43,3.89,0.51,0.0,4.8
2024-03-08 05:00:00,ari-2433,3.0,3.47,2.48,3.31,989.0,54.54,3.76,0.51,0.0,4.8
2024-03-08 06:00:00,ari-2432,4.75,5.15,4.19,5.01,989.0,53.67,4.05,0.0,0.0,5.9
2024-03-08 06:00:00,ari-2433,3.62,4.07,3.08,3.92,989.0,54.6,4.12,0.0,0.0,5.9
2024-03-08 07:00:00,ari-2433,7.25,8.47,5.93,8.06,1011.0,47.28,10.03,1.03,0.0,7.1
2024-03-08 07:00:00,ari-2432,5.42,5.77,4.86,5.66,989.0,52.27,5.04,1.03,0.0,7.1
2024-03-08 08:00:00,ari-2433,7.02,7.85,6.0,7.57,1011.0,40.41,11.68,1.03,0.0,9.4
2024-03-08 08:00:00,ari-2432,6.34,6.55,5.83,6.48,989.0,40.43,11.48,1.03,0.0,9.4
2024-03-08 09:00:00,ari-2433,8.11,8.69,7.23,8.49,1011.0,41.2,9.78,1.03,0.0,11.6
2024-03-08 09:00:00,ari-2432,7.0,8.02,5.85,7.68,1011.0,41.18,9.77,0.51,0.0,11.6
2024-03-08 10:00:00,ari-2432,7.72,8.33,6.84,8.13,1011.0,39.33,10.95,2.57,0.0,10.7
2024-03-08 10:00:00,ari-2433,10.7,10.85,10.0,10.8,1011.0,40.73,10.1,2.57,0.0,10.7
2024-03-08 11:00:00,ari-2433,10.06,10.57,9.13,10.4,1011.0,41.56,11.84,2.57,0.0,11.6
2024-03-08 11:00:00,ari-2432,9.78,10.36,8.8,10.17,1011.0,41.43,11.82,2.57,0.0,11.6
2024-03-08 12:00:00,ari-2433,10.01,10.24,9.28,10.16,1010.0,39.18,15.26,2.57,0.0,10.4
2024-03-08 12:00:00,ari-2432,11.85,12.32,10.84,12.17,1010.0,39.41,15.03,1.54,0.0,10.4
2024-03-08 13:00:00,ari-2433,8.58,8.58,8.12,8.58,1010.0,43.25,13.65,2.57,0.0,8.9
2024-03-08 13:00:00,ari-2432,7.08,7.42,6.44,7.31,1010.0,43.1,13.6,1.54,0.0,8.9
2024-03-08 14:00:00,ari-2433,7.21,7.21,6.81,7.21,1008.0,44.81,12.76,6.69,0.0,9.3
2024-03-08 14:00:00,ari-2432,6.9,6.9,6.53,6.9,1007.0,44.91,12.66,6.17,0.0,9.3
2024-03-08 15:00:00,ari-2433,6.35,6.35,6.0,6.35,1008.0,44.56,11.74,6.69,0.0,9.3
2024-03-08 15:00:00,ari-2432,6.67,6.78,6.23,6.75,1007.0,44.66,11.66,6.69,0.0,9.3
2024-03-08 16:00:00,ari-2432,6.81,7.39,6.0,7.2,1006.0,46.25,10.99,6.17,0.0,7.5
2024-03-08 16:00:00,ari-2433,8.15,9.46,6.71,9.03,1006.0,46.29,11.02,6.17,0.0,7.5
2024-03-08 17:00:00,ari-2433,7.19,7.19,6.8,7.19,1006.0,50.94,9.39,7.2,0.0,6.7
2024-03-08 17:00:00,ari-2432,4.71,5.01,4.22,4.91,1006.0,51.06,9.36,6.69,0.0,6.7
2024-03-08 18:00:00,ari-2432,9.21,10.28,7.89,9.93,1006.0,51.35,8.39,6.69,0.0,7.6
2024-03-08 18:00:00,ari-2433,6.24,6.24,5.9,6.24,1006.0,51.35,8.46,6.69,0.0,7.6
2024-03-08 19:00:00,ari-2433,11.54,12.05,10.52,11.88,1006.0,54.55,8.12,6.69,0.0,7.6
2024-03-08 19:00:00,ari-2432,12.09,13.25,10.55,12.87,1006.0,54.46,8.14,6.69,0.0,7.6
2024-03-08 20:00:00,ari-2432,6.75,7.66,5.68,7.36,1003.0,59.28,7.39,4.02,0.0,4.3
2024-03-08 20:00:00,ari-2433,5.06,5.15,4.72,5.12,1003.0,59.39,7.46,4.02,0.0,4.3
2024-03-08 21:00:00,ari-2433,3.97,4.36,3.45,4.23,1004.0,64.24,6.32,1.34,0.0,3.1
2024-03-08 21:00:00,ari-2432,3.03,3.66,2.39,3.45,1003.0,63.99,6.29,0.89,0.0,3.1
2024-03-08 22:00:00,ari-2432,5.4,5.4,5.1,5.4,1003.0,66.44,5.81,3.58,0.0,3.9
2024-03-08 22:00:00,ari-2433,7.12,7.12,6.74,7.12,1004.0,66.33,6.01,1.34,0.0,3.9
2024-03-08 23:00:00,ari-2432,4.23,4.43,3.85,4.36,1003.0,67.03,5.63,3.58,0.0,3.6
2024-03-08 23:00:00,ari-2433,5.77,6.15,5.17,6.03,1004.0,67.73,5.63,1.79,0.0,3.6
2024-03-09 00:00:00,ari-2432,6.26,6.26,5.92,6.26,1003.0,69.5,5.6,2.47,0.0,3.6
2024-03-09 00:00:00,ari-2433,6.32,6.32,5.97,6.32,1003.0,70.35,5.61,2.47,0.0,3.6
2024-03-09 01:00:00,ari-2432,7.11,7.41,6.5,7.31,1003.0,71.99,5.43,2.47,0.0,4.1
